"[0.0054360986357101454, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[10.0, 4.5]"
"[0.010404072477401143, 0, 0, 0, 0.0193019462432446, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[9.666666666666666, 6.0]"
"[0.009693450038419408, 0, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[9.5, 4.5]"
"[0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014412899376820356, 0, 0, 0.01824500046113506]","[11.0, 6.0]"
"[0.01625292314188011, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0]","[10.5, 3.5]"
"[0.01824500046113506, 0, 0, 0.045475140263302107, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0.03417193346614951, 0, 0, 0]","[9.0, 5.0]"
"[0.022736614946440865, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0.04140460971428011, 0, 0, 0]","[12.0, 4.0]"
"[0.02526448337987067, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[12.333333333333334, 4.333333333333333]"
"[0.011143473924469648, 0, 0, 0.003943936940087475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865]","[12.0, 2.5]"
"[0.014412899376820356, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0]","[12.0, 4.0]"
"[0, 0, 0, 0.0022116917252850746, 0.01625292314188011, 0, 0, 0.014859300689131051, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[12.666666666666666, 5.333333333333333]"
"[0.015314651539864253, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[11.0, 3.3333333333333335]"
"[0.01625292314188011, 0, 0, 0, 0.005974305536248748, 0, 0, 0.005974305536248748, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[11.0, 6.0]"
"[0.008354105232649203, 0, 0, 0.0014434231182875565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456]","[12.0, 4.0]"
"[0.028001246604302456, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[12.5, 5.5]"
"[0.01824500046113506, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0.011143473924469648, 0, 0, 0]","[11.0, 5.0]"
"[0.01625292314188011, 0, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[9.0, 6.0]"
"[0.009693450038419408, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01824500046113506]","[14.5, 5.0]"
"[0.02526448337987067, 0, 0, 0.014412899376820356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13.5, 2.5]"
"[0.017229193158441826, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0]","[13.0, 2.0]"
"[0.0193019462432446, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456]","[12.5, 4.0]"
"[0.022736614946440865, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.0, 2.3333333333333335]"
"[0.030964167002987885, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[14.0, 5.5]"
"[0.028001246604302456, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.011143473924469648, 0, 0, 0]","[14.0, 5.333333333333333]"
"[0.009693450038419408, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885, 0, 0, 0]","[10.666666666666666, 5.0]"
"[0, 0, 0, 0.007116991467833955, 0, 0, 0, 0, 0, 0, 0, 0, 0.011143473924469648, 0, 0, 0.012713323048502447]","[12.0, 4.5]"
"[0, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.014412899376820356, 0, 0, 0]","[14.0, 5.5]"
"[0, 0, 0, 0.02397546352601976, 0, 0, 0, 0, 0, 0, 0, 0, 0.012713323048502447, 0, 0, 0.030964167002987885]","[16.666666666666668, 3.6666666666666665]"
"[0.014412899376820356, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.03417193346614951, 0, 0, 0]","[16.0, 3.5]"
"[0.008354105232649203, 0, 0, 0.04988204616202983, 0, 0, 0, 0, 0, 0, 0, 0, 0.054653124370718745, 0, 0, 0]","[9.0, 3.0]"
"[0.028001246604302456, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0.014412899376820356, 0, 0, 0]","[13.333333333333334, 4.0]"
"[0.030964167002987885, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[17.0, 2.5]"
"[0.005974305536248748, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0.01824500046113506, 0, 0, 0]","[15.5, 2.5]"
"[0.0049188398423254676, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0.03417193346614951]","[16.333333333333332, 4.666666666666667]"
"[0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02397546352601976, 0, 0, 0.009693450038419408]","[12.5, 6.0]"
"[0, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.014412899376820356, 0, 0, 0.014412899376820356]","[13.333333333333334, 3.0]"
"[0.014412899376820356, 0, 0, 0.0030434475407028387, 0, 0, 0, 0, 0, 0, 0, 0, 0.03417193346614951, 0, 0, 0.03417193346614951]","[17.5, 4.5]"
"[0.02526448337987067, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[16.0, 4.0]"
"[0.022736614946440865, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805]","[13.5, 4.5]"
"[0, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0.0014434231182875565]","[15.5, 6.5]"
"[0.020401696543677805, 0, 0, 0.0022116917252850746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885]","[14.0, 4.5]"
"[0.01824500046113506, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[17.0, 2.5]"
"[0.01824500046113506, 0, 0, 0.0049188398423254676, 0, 0, 0, 0, 0, 0, 0, 0, 0.02154598487310283, 0, 0, 0]","[15.333333333333334, 4.0]"
"[0, 0, 0, 0.03417193346614951, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049188398423254676, 0, 0, 0.022736614946440865]","[17.0, 6.0]"
"[0.02154598487310283, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13.5, 3.0]"
"[0.028001246604302456, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[16.5, 2.5]"
"[0.014412899376820356, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0]","[14.0, 3.0]"
"[0.014412899376820356, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19.0, 3.0]"
"[0.028001246604302456, 0, 0, 0.02397546352601976, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[16.0, 5.0]"
"[0.022736614946440865, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[16.0, 4.0]"
"[0.01824500046113506, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15.5, 4.5]"
"[0.01824500046113506, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0007337957955119978]","[14.5, 5.0]"
"[0, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0.0014434231182875565]","[17.666666666666668, 4.666666666666667]"
"[0.020401696543677805, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[15.333333333333334, 3.6666666666666665]"
"[0.02526448337987067, 0, 0, 0.008354105232649203, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[17.0, 3.0]"
"[0.007116991467833955, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[15.333333333333334, 3.3333333333333335]"
"[0.020401696543677805, 0, 0, -0.0010863166740003537, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[17.0, 4.666666666666667]"
"[0.011143473924469648, 0, 0, 0.017229193158441826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885]","[18.666666666666668, 3.6666666666666665]"
"[0.008354105232649203, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.012713323048502447, 0, 0, 0]","[17.0, 2.5]"
"[0.022736614946440865, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[17.0, 3.0]"
"[0.01824500046113506, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009693450038419408]","[18.5, 5.0]"
"[0.028001246604302456, 0, 0, 0.008354105232649203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067]","[18.5, 3.5]"
"[0.01824500046113506, 0, 0, 0.008354105232649203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885]","[18.0, 3.3333333333333335]"
"[0.02154598487310283, 0, 0, 0.02154598487310283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[16.666666666666668, 3.3333333333333335]"
"[0.01625292314188011, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01824500046113506]","[18.666666666666668, 5.0]"
"[0, 0, 0, 0.013546245241911777, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0.004421713813160814]","[19.666666666666668, 6.0]"
"[0.01824500046113506, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[18.0, 4.666666666666667]"
"[0.02397546352601976, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18.0, 4.333333333333333]"
"[0.009693450038419408, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456]","[17.0, 4.0]"
"[0.01625292314188011, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456]","[17.333333333333332, 4.333333333333333]"
"[0, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, -0.0016028511268916157]","[17.5, 6.0]"
"[0.01824500046113506, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[16.5, 3.5]"
"[0.02526448337987067, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[16.0, 3.0]"
"[0.004421713813160814, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.01824500046113506, 0, 0, 0]","[17.0, 3.0]"
"[0.014412899376820356, 0, 0, 0.02397546352601976, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[17.333333333333332, 5.0]"
"[0.012713323048502447, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[16.0, 3.0]"
"[0.01625292314188011, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456]","[19.0, 3.0]"
"[0.003943936940087475, 0, 0, 0.007116991467833955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[16.666666666666668, 4.0]"
"[0.030964167002987885, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[16.5, 5.0]"
"[0.014412899376820356, 0, 0, 0.0193019462432446, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[17.333333333333332, 3.3333333333333335]"
"[0.022736614946440865, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[18.333333333333332, 3.3333333333333335]"
"[0.028001246604302456, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0]","[16.666666666666668, 5.0]"
"[0.02526448337987067, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15.0, 4.0]"
"[0.014412899376820356, 0, 0, 0.0193019462432446, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0]","[16.5, 4.5]"
"[0, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0.0014434231182875565]","[19.0, 7.0]"
"[0.01625292314188011, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0.020401696543677805, 0, 0, 0]","[16.5, 4.5]"
"[0.009010486470000047, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[15.0, 2.0]"
"[0.0022116917252850746, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0.02526448337987067]","[16.0, 4.5]"
"[0.02526448337987067, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885, 0, 0, 0.01625292314188011]","[14.333333333333334, 5.333333333333333]"
"[0.01824500046113506, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.014412899376820356, 0, 0, 0]","[16.0, 2.0]"
"[0.009693450038419408, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[16.333333333333332, 3.6666666666666665]"
"[0.017229193158441826, 0, 0, 0.0193019462432446, 0, 0, 0, 0, 0, 0, 0, 0, 0.01625292314188011, 0, 0, 0]","[14.333333333333334, 4.0]"
"[0.028001246604302456, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0.003943936940087475, 0, 0, 0]","[15.333333333333334, 4.666666666666667]"
"[0.01625292314188011, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885]","[16.0, 2.3333333333333335]"
"[-0.0005270975009887363, 0, 0, 0.0014434231182875565, 0, 0, 0, 0, 0, 0, 0, 0, 0.012713323048502447, 0, 0, 0]","[15.666666666666666, 5.0]"
"[0.022736614946440865, 0, 0, 0.0014434231182875565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456]","[13.5, 3.0]"
"[0.028001246604302456, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03417193346614951]","[14.666666666666666, 3.6666666666666665]"
"[0.030964167002987885, 0, 0, 0.03417193346614951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865]","[16.0, 4.0]"
"[0.011143473924469648, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865]","[14.0, 3.0]"
"[0.014412899376820356, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0.030964167002987885, 0, 0, 0.01625292314188011]","[12.333333333333334, 4.333333333333333]"
"[0.009693450038419408, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.02154598487310283, 0, 0, 0]","[14.666666666666666, 5.0]"
"[0, 0, 0, 0.009693450038419408, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0.020401696543677805]","[13.0, 4.0]"
"[0.012713323048502447, 0, 0, 0.012713323048502447, 0, 0, 0, 0, 0, 0, 0, 0, 0.014412899376820356, 0, 0, 0]","[15.333333333333334, 2.6666666666666665]"
"[0.014412899376820356, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0.01824500046113506]","[11.0, 5.0]"
"[0.02526448337987067, 0, 0, 0.01625292314188011, 0, 0, 0, 0, 0, 0, 0, 0, 0.003943936940087475, 0, 0, 0]","[15.0, 4.0]"
"[0.022736614946440865, 0, 0, 0.030964167002987885, 0, 0, 0, 0, 0, 0, 0, 0, 0.029453303870722973, 0, 0, 0]","[11.5, 5.0]"
"[0, 0, 0, 0.008354105232649203, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067, 0, 0, 0]","[14.0, 6.0]"
"[0, 0, 0, 0.01824500046113506, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0.01824500046113506]","[15.666666666666666, 5.0]"
"[0.020401696543677805, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865]","[14.0, 4.0]"
"[0.030964167002987885, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0.028001246604302456, 0, 0, 0.017229193158441826]","[14.333333333333334, 5.333333333333333]"
"[0.022736614946440865, 0, 0, 0.022736614946440865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02526448337987067]","[13.666666666666666, 3.0]"
"[0.022736614946440865, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0.022736614946440865, 0, 0, 0]","[14.0, 2.0]"
"[0.02154598487310283, 0, 0, 0.020401696543677805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14.666666666666666, 2.6666666666666665]"
"[0.0022116917252850746, 0, 0, 0.028001246604302456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014434231182875565]","[12.0, 4.5]"
"[0.003943936940087475, 0, 0, 0.02526448337987067, 0, 0, 0, 0, 0, 0, 0, 0, 0.012713323048502447, 0, 0, 0.011143473924469648]","[12.0, 4.0]"
"[0.02526448337987067, 0, 0, 0.011143473924469648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.0, 3.3333333333333335]"
